,winner,num_moves,first_player.id,first_player.depth,first_player.times,first_player.num_nodes_gen,second_player.id,second_player.depth,second_player.times,second_player.num_nodes_gen
363,2,22,PlayerMM,3,"[0.021566, 0.021982, 0.022477, 0.024388, 0.024222, 0.022051, 0.025262, 0.023433, 0.023749, 0.028792, 0.020241]",4136,PlayerAB,7,"[0.469423, 0.406576, 1.459706, 1.295932, 5.476708, 2.935752, 2.29266, 1.64889, 1.030834, 0.083263, 7.3e-05]",260381
364,1,9,PlayerMM,4,"[0.152424, 0.156059, 0.156115, 0.141976, 0.067635]",11977,PlayerAB,1,"[0.000416, 0.000419, 0.000499, 0.00044]",28
365,1,39,PlayerMM,4,"[0.151926, 0.166638, 0.160896, 0.16096, 0.168188, 0.17787, 0.180373, 0.155711, 0.08332, 0.024194, 0.024463, 0.018433, 0.00887, 0.008974, 0.007964, 0.00858, 0.002448, 0.001982, 0.000732, 7.3e-05]",24322,PlayerAB,2,"[0.001235, 0.001236, 0.001863, 0.001663, 0.002111, 0.001716, 0.001795, 0.001188, 0.000969, 0.000796, 0.000816, 0.000682, 0.000616, 0.001023, 0.000605, 0.000733, 0.000513, 0.000572, 0.000183]",298
366,1,29,PlayerMM,4,"[0.152432, 0.166979, 0.159228, 0.142317, 0.154054, 0.15918, 0.100364, 0.101426, 0.086961, 0.068944, 0.08879, 0.040407, 0.009082, 0.007494, 0.004521]",23232,PlayerAB,3,"[0.004247, 0.005215, 0.005169, 0.006093, 0.008538, 0.008268, 0.005503, 0.005164, 0.005388, 0.003966, 0.003505, 0.002613, 0.001852, 0.000303]",1030
367,2,40,PlayerMM,4,"[0.153092, 0.168556, 0.158788, 0.164569, 0.167601, 0.157057, 0.147729, 0.090578, 0.082345, 0.023301, 0.024227, 0.024443, 0.023674, 0.021581, 0.012511, 0.001654, 0.001527, 0.00125, 0.000122, 0.000229]",23188,PlayerAB,4,"[0.018612, 0.010944, 0.021612, 0.017134, 0.017462, 0.023776, 0.016425, 0.01023, 0.004776, 0.009022, 0.007558, 0.007806, 0.007539, 0.00406, 0.002004, 0.001298, 0.001158, 0.000729, 0.000306, 7e-05]",2852
368,2,28,PlayerMM,4,"[0.166078, 0.156794, 0.154634, 0.161931, 0.168097, 0.175782, 0.176415, 0.148515, 0.152423, 0.119249, 0.147202, 0.114537, 0.063777, 0.034207]",30082,PlayerAB,5,"[0.033703, 0.036649, 0.109516, 0.097781, 0.086888, 0.098321, 0.13568, 0.089347, 0.053331, 0.074007, 0.06108, 0.00767, 0.002086, 0.00036]",13911
369,2,34,PlayerMM,4,"[0.163192, 0.155759, 0.159922, 0.163745, 0.154689, 0.171524, 0.146522, 0.142584, 0.15254, 0.152236, 0.151594, 0.159356, 0.165568, 0.124568, 0.075894, 0.016867, 0.002935]",34095,PlayerAB,6,"[0.208637, 0.064253, 0.102059, 0.191416, 0.207771, 0.476927, 0.337764, 0.32119, 0.624445, 0.768761, 0.629915, 0.264489, 0.595089, 0.288366, 0.009369, 0.001145, 0.000581]",75176
370,2,38,PlayerMM,4,"[0.163346, 0.155283, 0.158142, 0.165947, 0.169577, 0.150421, 0.179279, 0.164561, 0.163796, 0.200832, 0.166606, 0.101412, 0.078444, 0.048992, 0.022591, 0.008334, 0.004612, 0.001014, 0.000127]",32262,PlayerAB,7,"[0.47655, 0.391845, 1.461975, 1.288547, 5.489711, 2.927556, 2.303309, 1.646812, 1.022081, 1.723439, 0.583182, 0.989007, 0.560307, 0.064124, 0.011921, 0.00954, 0.000505, 0.000183, 7.6e-05]",312294
371,1,7,PlayerMM,5,"[1.101939, 1.125013, 1.116624, 0.699035]",70198,PlayerAB,1,"[0.000417, 0.000494, 0.000445]",21
372,2,24,PlayerMM,5,"[1.10706, 1.115891, 1.150444, 1.193661, 1.200204, 1.297972, 1.266188, 1.09797, 0.542499, 0.205148, 0.081477, 0.05788]",162409,PlayerAB,2,"[0.001313, 0.001494, 0.00224, 0.001241, 0.00262, 0.002785, 0.001378, 0.001862, 0.001284, 0.000811, 0.000944, 6.7e-05]",267
373,1,35,PlayerMM,5,"[1.096016, 1.118993, 1.103654, 1.160289, 1.054107, 1.009433, 1.031245, 0.847502, 1.109725, 0.86396, 0.962721, 0.415712, 0.14132, 0.141434, 0.021504, 0.017071, 0.003138, 0.000862]",186278,PlayerAB,3,"[0.004529, 0.00511, 0.004555, 0.006034, 0.008521, 0.00939, 0.011512, 0.01235, 0.010276, 0.011985, 0.010503, 0.005045, 0.002748, 0.002647, 0.001165, 0.000667, 0.000204]",1586
374,2,34,PlayerMM,5,"[1.097886, 1.119543, 1.149516, 1.120024, 1.208893, 1.274278, 1.120911, 1.115896, 1.156076, 1.13881, 1.12687, 0.999985, 0.724168, 0.430358, 0.217211, 0.056388, 0.016878]",229870,PlayerAB,4,"[0.020523, 0.023521, 0.031591, 0.052046, 0.036437, 0.012219, 0.032786, 0.038879, 0.078937, 0.07917, 0.065478, 0.062527, 0.070851, 0.029387, 0.022168, 0.005674, 0.000326]",9499
375,2,20,PlayerMM,5,"[1.095035, 1.117312, 1.155318, 1.168503, 1.191457, 1.244929, 1.26444, 1.122617, 0.863013, 0.82351]",173838,PlayerAB,5,"[0.065838, 0.053176, 0.11097, 0.072646, 0.058628, 0.163148, 0.088049, 0.09797, 0.043637, 0.080508]",13016
376,GameResult.TIE,42,PlayerMM,5,"[1.109193, 1.124299, 1.163032, 1.155955, 0.873563, 0.586084, 0.593103, 0.566106, 0.47472, 0.409053, 0.087271, 0.084332, 0.082508, 0.081684, 0.083493, 0.051338, 0.025303, 0.002871, 0.000225, 0.000223, 0.000132]",137134,PlayerAB,6,"[0.370107, 0.269428, 0.197601, 0.166365, 0.102751, 0.070958, 0.066856, 0.082821, 0.098891, 0.021749, 0.033652, 0.027565, 0.051457, 0.045115, 0.040912, 0.018952, 0.003411, 0.000352, 0.000114, 0.000125, 8.1e-05]",26927
377,GameResult.TIE,42,PlayerMM,5,"[1.096994, 1.12758, 1.154997, 1.134228, 0.858054, 0.60194, 0.586878, 0.569298, 0.491457, 0.192618, 0.197217, 0.189616, 0.186466, 0.086805, 0.085358, 0.052032, 0.009833, 0.002816, 0.000221, 0.000221, 0.000136]",138215,PlayerAB,7,"[1.506094, 1.402637, 1.585906, 0.486501, 0.31403, 0.154521, 0.228492, 0.195676, 0.102794, 0.106584, 0.185149, 0.14136, 0.193871, 0.063215, 0.049289, 0.012428, 0.002181, 0.000392, 0.000114, 0.000114, 8.3e-05]",108533
378,1,7,PlayerMM,6,"[7.704018, 7.756312, 7.281993, 4.249191]",470317,PlayerAB,1,"[0.000419, 0.000427, 0.00044]",21
379,1,41,PlayerMM,6,"[7.734342, 7.756298, 8.08389, 8.368911, 8.330463, 7.979576, 5.519369, 5.662011, 5.25443, 5.193727, 5.23699, 3.675762, 1.453747, 0.945171, 0.96963, 0.226369, 0.026155, 0.001116, 0.000673, 0.000127, 5.7e-05]",1282962,PlayerAB,2,"[0.001134, 0.001924, 0.001854, 0.00168, 0.0016, 0.001314, 0.002898, 0.002892, 0.002297, 0.002123, 0.002324, 0.002746, 0.003079, 0.003237, 0.002283, 0.001428, 0.000931, 0.000515, 0.000442, 0.000185]",513
380,1,23,PlayerMM,6,"[7.692495, 7.767527, 7.27833, 8.143814, 7.95469, 6.296684, 8.236387, 7.822239, 5.955353, 7.365022, 6.544343, 2.908586]",1306851,PlayerAB,3,"[0.004154, 0.005364, 0.005776, 0.012287, 0.016491, 0.012964, 0.008515, 0.012546, 0.008672, 0.009231, 0.009619]",1652
381,2,36,PlayerMM,6,"[7.696965, 7.906655, 7.983368, 8.30054, 8.100788, 7.897371, 5.255026, 6.750622, 5.290827, 6.696805, 2.575886, 1.825189, 0.30711, 0.311027, 0.141796, 0.018887, 0.004259, 0.002655]",1214961,PlayerAB,4,"[0.015403, 0.010901, 0.021383, 0.018745, 0.023146, 0.023334, 0.019367, 0.023844, 0.029936, 0.014447, 0.018832, 0.007351, 0.002483, 0.00513, 0.002197, 0.001214, 0.000653, 7.3e-05]",3673
382,GameResult.TIE,42,PlayerMM,6,"[7.713705, 7.794379, 8.080704, 8.376408, 8.298787, 7.966324, 6.69693, 6.816759, 4.442204, 1.826741, 0.303979, 0.242653, 0.235614, 0.217026, 0.05374, 0.027154, 0.017045, 0.004279, 0.001846, 0.000176, 0.000117]",1103224,PlayerAB,5,"[0.031848, 0.117167, 0.094072, 0.095329, 0.079208, 0.066941, 0.109447, 0.037102, 0.086486, 0.014375, 0.002475, 0.025381, 0.018843, 0.009698, 0.008395, 0.004012, 0.00283, 0.001319, 0.000299, 0.000131, 7.8e-05]",12694
383,1,27,PlayerMM,6,"[7.706674, 7.893535, 8.021041, 7.824098, 6.769247, 6.368074, 5.538832, 4.949877, 5.023429, 5.07799, 3.983619, 2.361604, 0.787119, 0.287867]",1150750,PlayerAB,6,"[0.202748, 0.064366, 0.101923, 0.190225, 0.219166, 0.482282, 0.338601, 0.311272, 0.640634, 0.41924, 0.141737, 0.046976, 0.021793]",49027
384,2,20,PlayerMM,6,"[7.695239, 7.872675, 8.003862, 8.304041, 8.042752, 6.611186, 3.047087, 2.295537, 1.626867, 0.687957]",898464,PlayerAB,7,"[0.472961, 0.389715, 1.454301, 1.123035, 1.021881, 0.815292, 0.168533, 0.016171, 0.001452, 0.000127]",88483
385,1,9,PlayerMM,7,"[55.245084, 54.970133, 47.011659, 18.373107, 36.338448]",3579316,PlayerAB,1,"[0.000447, 0.000427, 0.00044, 0.00046]",28
386,1,9,PlayerMM,7,"[55.025379, 54.701317, 46.911696, 18.408385, 36.365299]",3579316,PlayerAB,2,"[0.001602, 0.001704, 0.001608, 0.001689]",117
387,1,11,PlayerMM,7,"[55.051133, 54.868856, 47.038129, 23.521379, 23.54036, 16.520597]",3744576,PlayerAB,3,"[0.007456, 0.006229, 0.004212, 0.004916, 0.004556]",484
388,1,17,PlayerMM,7,"[55.089087, 55.730982, 58.001846, 55.285882, 55.910827, 53.921366, 52.138529, 41.420096, 25.559277]",7139431,PlayerAB,4,"[0.02964, 0.065282, 0.046486, 0.032053, 0.031855, 0.036713, 0.012008, 0.000522]",4246
389,1,25,PlayerMM,7,"[55.235797, 55.003051, 58.366113, 58.750558, 55.546002, 48.152688, 43.947648, 31.786734, 17.753023, 6.604647, 2.359184, 1.652092, 0.59099]",6895853,PlayerAB,5,"[0.063241, 0.144604, 0.167603, 0.174743, 0.157432, 0.110505, 0.123869, 0.105685, 0.067211, 0.067577, 0.011307, 0.00082]",18943
390,1,37,PlayerMM,7,"[55.795995, 57.206691, 51.771749, 52.617336, 55.203969, 54.898443, 56.230942, 45.063472, 31.743527, 8.08712, 1.953992, 1.397994, 0.292037, 0.239471, 0.030612, 0.025327, 0.016359, 0.001083, 8.6e-05]",7291886,PlayerAB,6,"[0.606899, 1.187073, 0.832758, 1.107268, 1.252636, 0.263162, 0.545874, 0.591319, 0.248077, 0.08901, 0.040765, 0.02105, 0.015786, 0.006778, 0.004783, 0.003562, 0.001502, 0.000808]",106346
391,GameResult.TIE,42,PlayerMM,7,"[55.126921, 55.968335, 51.347386, 52.174723, 50.625137, 56.387089, 51.248449, 45.425642, 15.059186, 9.319842, 7.047936, 8.068038, 1.546235, 0.479529, 0.391985, 0.033403, 0.001767, 0.001023, 0.000534, 0.000116, 0.000116]",7150961,PlayerAB,7,"[2.067254, 2.904327, 2.227018, 2.409752, 2.996698, 1.265078, 0.791283, 0.336787, 0.272516, 0.161272, 0.210796, 0.397268, 0.043147, 0.024587, 0.013876, 0.002207, 0.00085, 0.000468, 0.000233, 0.000117, 7.9e-05]",255047
392,1,7,PlayerMM,1,"[0.000413, 0.000413, 0.000425, 0.000416]",28,PlayerMM,1,"[0.000422, 0.00042, 0.000433]",21
393,2,14,PlayerMM,1,"[0.00047, 0.000479, 0.000425, 0.000451, 0.00046, 0.000476, 0.000528]",49,PlayerMM,2,"[0.003315, 0.003093, 0.003395, 0.003471, 0.003503, 0.003597, 0.00315]",384
394,2,10,PlayerMM,1,"[0.000411, 0.000416, 0.000427, 0.000448, 0.000467]",35,PlayerMM,3,"[0.021686, 0.02243, 0.020338, 0.023721, 0.018031]",1862
395,2,12,PlayerMM,1,"[0.000417, 0.000487, 0.000505, 0.000444, 0.000459, 0.000467]",42,PlayerMM,4,"[0.154791, 0.158105, 0.163834, 0.170861, 0.176062, 0.102013]",15572
396,2,14,PlayerMM,1,"[0.000419, 0.000415, 0.000428, 0.000443, 0.000507, 0.000486, 0.000493]",49,PlayerMM,5,"[1.092733, 1.105994, 1.153176, 1.218245, 1.242776, 1.19058, 0.623678]",124964
397,2,10,PlayerMM,1,"[0.000411, 0.000417, 0.000426, 0.000441, 0.000457]",35,PlayerMM,6,"[7.74943, 7.730647, 8.08848, 7.613578, 3.851502]",592595
398,2,12,PlayerMM,1,"[0.000414, 0.000417, 0.000434, 0.000517, 0.000458, 0.000504]",42,PlayerMM,7,"[55.043335, 53.452664, 57.795274, 58.106818, 52.361961, 38.461365]",5111583
399,1,15,PlayerMM,2,"[0.003518, 0.003952, 0.003251, 0.002443, 0.002545, 0.002573, 0.001984, 0.001563]",349,PlayerMM,1,"[0.000623, 0.000471, 0.00042, 0.000376, 0.000393, 0.00041, 0.000357]",44
400,2,42,PlayerMM,2,"[0.003137, 0.003201, 0.003074, 0.00239, 0.002578, 0.002624, 0.002874, 0.002855, 0.00273, 0.001471, 0.001468, 0.001482, 0.001564, 0.001622, 0.001597, 0.001017, 0.000602, 0.00062, 0.000616, 0.000632, 0.000309]",577,PlayerMM,2,"[0.003068, 0.003197, 0.003209, 0.002404, 0.002494, 0.00266, 0.002713, 0.002846, 0.002047, 0.001419, 0.00146, 0.001577, 0.001559, 0.001603, 0.00158, 0.001015, 0.000594, 0.000612, 0.000651, 0.000532, 8.3e-05]",559
401,2,32,PlayerMM,2,"[0.003481, 0.003175, 0.003264, 0.003203, 0.002443, 0.002591, 0.002614, 0.002778, 0.002992, 0.003133, 0.002957, 0.002179, 0.000967, 0.000944, 0.001029, 0.000946]",591,PlayerMM,3,"[0.024009, 0.022458, 0.021308, 0.01479, 0.015095, 0.015577, 0.01658, 0.017647, 0.018359, 0.017518, 0.015458, 0.005526, 0.002997, 0.002373, 0.002997, 0.001804]",3376
402,2,24,PlayerMM,2,"[0.003124, 0.003225, 0.003273, 0.003243, 0.003462, 0.003456, 0.002592, 0.002003, 0.002073, 0.001393, 0.001555, 0.001575]",496,PlayerMM,4,"[0.154754, 0.159319, 0.163242, 0.169401, 0.157479, 0.097247, 0.050584, 0.053882, 0.046582, 0.024362, 0.022473, 0.014994]",18315
403,2,40,PlayerMM,2,"[0.003046, 0.003127, 0.003036, 0.003107, 0.002548, 0.002582, 0.002659, 0.002719, 0.003027, 0.002029, 0.001454, 0.001562, 0.00096, 0.000935, 0.00094, 0.00099, 0.000934, 0.000517, 0.000591, 0.000185]",574,PlayerMM,5,"[1.100125, 1.11844, 0.981991, 0.542508, 0.567622, 0.581943, 0.59587, 0.606848, 0.431598, 0.098344, 0.093446, 0.048608, 0.018445, 0.015118, 0.026099, 0.018169, 0.003509, 0.002698, 0.000957, 6.8e-05]",111967
404,2,18,PlayerMM,2,"[0.003016, 0.003157, 0.003336, 0.003287, 0.003322, 0.003644, 0.003242, 0.003472, 0.003856]",496,PlayerMM,6,"[7.806174, 7.750259, 8.094843, 6.6328, 6.426455, 4.364582, 2.857791, 5.16903, 2.370523]",836490
405,2,36,PlayerMM,2,"[0.002998, 0.003204, 0.003063, 0.003347, 0.003483, 0.003707, 0.003749, 0.00387, 0.003821, 0.004047, 0.004074, 0.004323, 0.004114, 0.004339, 0.004231, 0.002308, 0.001017, 0.001006]",875,PlayerMM,7,"[55.012752, 53.313619, 56.861362, 57.977363, 59.680829, 59.715411, 60.637061, 45.096064, 38.00081, 25.843268, 28.18134, 17.164663, 11.927558, 12.563252, 2.460948, 0.133906, 0.014366, 0.000383]",8808193
406,1,7,PlayerMM,3,"[0.021614, 0.022071, 0.02241, 0.016833]",1504,PlayerMM,1,"[0.000428, 0.000484, 0.000433]",21
407,1,41,PlayerMM,3,"[0.022373, 0.023143, 0.02254, 0.023304, 0.025394, 0.02618, 0.025382, 0.016874, 0.010418, 0.009811, 0.01018, 0.008772, 0.010535, 0.01104, 0.00484, 0.003098, 0.00249, 0.002584, 0.000923, 0.000582, 7.6e-05]",4030,PlayerMM,2,"[0.00382, 0.003159, 0.003297, 0.003316, 0.00393, 0.003832, 0.003603, 0.002904, 0.002149, 0.002115, 0.002133, 0.002281, 0.002303, 0.002213, 0.00101, 0.001039, 0.000955, 0.001016, 0.000555, 0.000196]",659
408,2,18,PlayerMM,3,"[0.021235, 0.02176, 0.022181, 0.023389, 0.020938, 0.02067, 0.024398, 0.025415, 0.02136]",3343,PlayerMM,3,"[0.021629, 0.022504, 0.020401, 0.023898, 0.022928, 0.024366, 0.02495, 0.024534, 0.020917]",3352
409,2,30,PlayerMM,3,"[0.021509, 0.023984, 0.022614, 0.02341, 0.024777, 0.020753, 0.015346, 0.01629, 0.015149, 0.005801, 0.006088, 0.005654, 0.005755, 0.005831, 0.004027]",3507,PlayerMM,4,"[0.154819, 0.157881, 0.165509, 0.170418, 0.17536, 0.097125, 0.090237, 0.092726, 0.045898, 0.024421, 0.024997, 0.021244, 0.021384, 0.019548, 0.007706]",20437
410,GameResult.TIE,42,PlayerMM,3,"[0.021633, 0.022523, 0.022657, 0.023498, 0.02409, 0.022293, 0.025944, 0.022546, 0.016629, 0.016041, 0.014265, 0.009674, 0.009887, 0.00852, 0.010561, 0.010795, 0.011754, 0.009372, 0.007559, 0.001814, 0.000202]",4697,PlayerMM,5,"[1.099694, 1.103381, 1.162093, 1.200218, 1.190831, 1.255318, 1.212273, 0.598947, 0.477124, 0.317769, 0.351566, 0.149559, 0.138179, 0.146604, 0.126152, 0.177348, 0.099282, 0.08276, 0.007241, 0.000651, 0.000101]",168757
411,2,20,PlayerMM,3,"[0.021343, 0.022033, 0.022335, 0.022852, 0.024537, 0.022502, 0.026483, 0.021838, 0.014859, 0.015824]",3499,PlayerMM,6,"[7.761085, 7.720122, 7.706357, 7.40804, 7.362491, 7.642283, 6.257474, 4.224712, 1.967638, 1.180302]",947600
412,2,22,PlayerMM,3,"[0.021766, 0.021783, 0.0226, 0.023165, 0.023858, 0.021576, 0.025794, 0.023124, 0.023626, 0.028953, 0.02001]",4136,PlayerMM,7,"[55.031551, 53.405521, 56.85727, 57.904027, 52.222809, 58.248008, 52.670371, 51.159409, 51.002275, 34.551045, 13.108801]",8217343
413,1,9,PlayerMM,4,"[0.152878, 0.156122, 0.161142, 0.146124, 0.068074]",11977,PlayerMM,1,"[0.000411, 0.000426, 0.000501, 0.000455]",28
414,1,39,PlayerMM,4,"[0.152519, 0.155652, 0.156849, 0.161711, 0.168637, 0.180895, 0.185805, 0.163604, 0.084369, 0.023964, 0.024619, 0.018524, 0.009048, 0.008954, 0.007944, 0.008605, 0.002279, 0.001934, 0.000726, 7.3e-05]",24322,PlayerMM,2,"[0.003116, 0.003042, 0.003289, 0.003358, 0.003533, 0.003688, 0.00376, 0.003009, 0.002056, 0.001419, 0.001681, 0.001468, 0.001032, 0.000931, 0.001004, 0.000903, 0.00051, 0.000501, 0.000184]",581
415,1,29,PlayerMM,4,"[0.152909, 0.155725, 0.156409, 0.142865, 0.152594, 0.157936, 0.101703, 0.100993, 0.087437, 0.075407, 0.09132, 0.040894, 0.008967, 0.007725, 0.004674]",23232,PlayerMM,3,"[0.021995, 0.021928, 0.022491, 0.019541, 0.023108, 0.025943, 0.018369, 0.01472, 0.014887, 0.017036, 0.015723, 0.005464, 0.002973, 0.002062]",3573
416,2,40,PlayerMM,4,"[0.153335, 0.156026, 0.159477, 0.173098, 0.168745, 0.157712, 0.148688, 0.092563, 0.086706, 0.02369, 0.024102, 0.024094, 0.023785, 0.022004, 0.012627, 0.001721, 0.001631, 0.001265, 0.000122, 0.000228]",23188,PlayerMM,4,"[0.155028, 0.15731, 0.167142, 0.173375, 0.156249, 0.16347, 0.089171, 0.094038, 0.046053, 0.023685, 0.024764, 0.023213, 0.024066, 0.016801, 0.005053, 0.001767, 0.001712, 0.000804, 0.000302, 7e-05]",21290
417,2,28,PlayerMM,4,"[0.152693, 0.154789, 0.16073, 0.162638, 0.17035, 0.177179, 0.162691, 0.147749, 0.159317, 0.11865, 0.147362, 0.115594, 0.064299, 0.034]",30082,PlayerMM,5,"[1.103248, 1.112547, 1.08755, 1.15228, 1.21819, 1.070677, 0.882376, 0.91239, 0.77351, 0.620751, 0.784877, 0.55075, 0.252508, 0.086482]",181170
418,2,34,PlayerMM,4,"[0.152287, 0.159468, 0.159568, 0.16992, 0.154916, 0.158223, 0.151337, 0.143592, 0.148948, 0.152574, 0.151434, 0.169574, 0.163336, 0.124618, 0.076689, 0.016883, 0.003013]",34095,PlayerMM,6,"[7.755129, 7.706632, 8.076787, 6.607338, 6.814355, 5.49971, 5.031173, 3.932468, 5.00582, 4.751874, 3.556551, 3.62226, 3.856166, 1.163129, 0.227706, 0.013947, 0.000708]",1148993
419,2,38,PlayerMM,4,"[0.15411, 0.15575, 0.163549, 0.168487, 0.171704, 0.151273, 0.180699, 0.165765, 0.169604, 0.207194, 0.166041, 0.100863, 0.077558, 0.052705, 0.022965, 0.009512, 0.004895, 0.001035, 0.00013]",32262,PlayerMM,7,"[55.123584, 53.456255, 57.926924, 58.173862, 52.430744, 58.44222, 52.75094, 51.101203, 50.978636, 41.246398, 12.243202, 10.916594, 2.935465, 0.688006, 0.245997, 0.039506, 0.012264, 0.000824, 7.8e-05]",8466309
420,1,7,PlayerMM,5,"[1.084339, 1.111537, 1.108363, 0.693786]",70198,PlayerMM,1,"[0.000531, 0.000435, 0.000443]",21
421,2,24,PlayerMM,5,"[1.096419, 1.110312, 1.143742, 1.176684, 1.184876, 1.237639, 1.251886, 1.103668, 0.507328, 0.205545, 0.081712, 0.057252]",162409,PlayerMM,2,"[0.002972, 0.003237, 0.003213, 0.003371, 0.003588, 0.00366, 0.003719, 0.003076, 0.002281, 0.001498, 0.001576, 0.001317]",519
422,1,35,PlayerMM,5,"[1.093992, 1.114818, 1.10555, 1.132442, 1.041278, 1.002489, 1.033831, 0.825971, 1.097619, 0.86402, 0.93722, 0.415783, 0.145463, 0.140869, 0.02093, 0.016971, 0.003085, 0.000806]",186278,PlayerMM,3,"[0.021942, 0.022188, 0.020201, 0.025279, 0.023266, 0.024224, 0.021493, 0.022896, 0.023091, 0.029881, 0.025761, 0.01597, 0.008682, 0.005763, 0.002835, 0.001816, 0.000751]",4463
423,2,34,PlayerMM,5,"[1.08537, 1.109091, 1.142197, 1.12867, 1.207627, 1.259922, 1.104937, 1.111531, 1.152046, 1.156271, 1.134502, 0.986844, 0.719138, 0.429888, 0.221632, 0.059117, 0.016751]",229870,PlayerMM,4,"[0.161111, 0.164303, 0.164284, 0.143749, 0.176206, 0.17811, 0.168107, 0.172532, 0.177583, 0.181202, 0.16288, 0.162009, 0.160322, 0.078273, 0.059138, 0.011516, 0.007116]",34833
424,2,20,PlayerMM,5,"[1.082493, 1.11075, 1.136579, 1.18186, 1.189097, 1.239467, 1.258015, 1.106115, 0.856137, 0.833676]",173838,PlayerMM,5,"[1.10026, 1.118429, 1.13987, 1.159023, 0.968051, 1.267575, 1.13377, 1.116044, 0.812438, 0.647461]",163936
425,GameResult.TIE,42,PlayerMM,5,"[1.097393, 1.123517, 1.152643, 1.155754, 0.873036, 0.588871, 0.582185, 0.580284, 0.486844, 0.410724, 0.087657, 0.085921, 0.083098, 0.082508, 0.083996, 0.051552, 0.025529, 0.002879, 0.000217, 0.000218, 0.000133]",137134,PlayerMM,6,"[7.788115, 7.802242, 8.162305, 7.841893, 3.46396, 3.100086, 3.371616, 2.61571, 1.901643, 0.813548, 0.306238, 0.218563, 0.278631, 0.268531, 0.21595, 0.089139, 0.01388, 0.000495, 0.000111, 0.000109, 0.000108]",776454
426,GameResult.TIE,42,PlayerMM,5,"[1.092988, 1.138163, 1.154258, 1.155144, 0.861959, 0.592579, 0.58453, 0.567467, 0.477942, 0.195021, 0.19931, 0.193051, 0.186251, 0.082421, 0.084698, 0.052398, 0.009885, 0.003025, 0.000221, 0.000298, 0.000136]",138215,PlayerMM,7,"[54.99911, 55.889794, 57.344846, 52.903827, 20.522252, 17.206196, 18.800146, 13.122512, 8.422902, 2.990934, 3.061994, 1.884533, 2.480485, 0.699482, 0.54156, 0.09664, 0.006899, 0.000502, 0.000113, 0.000113, 8.2e-05]",4923684
427,1,7,PlayerMM,6,"[7.713963, 7.776975, 7.276052, 4.243653]",470317,PlayerMM,1,"[0.000413, 0.000423, 0.000436]",21
428,1,41,PlayerMM,6,"[7.718848, 7.77425, 8.086017, 8.355548, 8.294306, 7.929608, 5.499295, 5.63749, 5.248289, 5.141875, 5.194164, 3.656753, 1.438403, 0.935711, 0.950697, 0.222332, 0.026314, 0.001121, 0.000567, 0.000126, 5.8e-05]",1282962,PlayerMM,2,"[0.003034, 0.003134, 0.00328, 0.00332, 0.003479, 0.00354, 0.003535, 0.003622, 0.003652, 0.003886, 0.004427, 0.004129, 0.003179, 0.003176, 0.003283, 0.002298, 0.000924, 0.00055, 0.000472, 0.000184]",827
429,1,23,PlayerMM,6,"[7.69502, 7.760129, 7.289182, 8.111099, 7.935221, 6.280712, 8.266289, 7.809951, 5.951523, 7.379926, 6.544915, 2.919373]",1306851,PlayerMM,3,"[0.021628, 0.022134, 0.019975, 0.023395, 0.024334, 0.024976, 0.022957, 0.02797, 0.02988, 0.028366, 0.024412]",4207
430,2,36,PlayerMM,6,"[7.723862, 7.841601, 7.968156, 8.281435, 8.065122, 7.853344, 5.202237, 6.736145, 5.260508, 6.686529, 2.559584, 1.810728, 0.288618, 0.320092, 0.140975, 0.019295, 0.004468, 0.002721]",1214961,PlayerMM,4,"[0.156582, 0.157444, 0.167276, 0.165523, 0.173304, 0.156492, 0.166792, 0.166378, 0.175891, 0.106243, 0.095265, 0.044216, 0.02082, 0.020885, 0.007769, 0.002066, 0.001499, 0.001083]",27720
431,GameResult.TIE,42,PlayerMM,6,"[7.738832, 7.764952, 8.080792, 8.371294, 8.284461, 7.941819, 6.679126, 6.833415, 4.449056, 1.827416, 0.303409, 0.242896, 0.232939, 0.218113, 0.053603, 0.027134, 0.016917, 0.004305, 0.001775, 0.000115, 0.000115]",1103224,PlayerMM,5,"[1.105791, 1.109206, 1.158259, 1.211264, 1.212903, 1.059044, 1.110649, 0.963999, 0.779069, 0.187143, 0.065645, 0.071319, 0.06828, 0.026033, 0.01379, 0.009708, 0.005997, 0.002926, 0.000342, 0.000128, 7.7e-05]",160062
432,1,27,PlayerMM,6,"[7.708668, 7.847317, 8.02067, 7.811928, 6.71412, 6.359671, 5.522045, 4.914764, 4.999064, 5.025893, 3.970585, 2.351682, 0.772878, 0.286222]",1150750,PlayerMM,6,"[7.7951, 7.736543, 8.078878, 6.603617, 6.829996, 5.506022, 5.022706, 3.94486, 5.032158, 5.186996, 2.948078, 1.216346, 0.389749]",1053827
433,2,20,PlayerMM,6,"[7.789728, 7.959506, 7.976711, 8.264738, 8.042529, 6.612885, 3.107944, 2.29231, 1.613322, 0.673626]",898464,PlayerMM,7,"[54.981984, 53.402586, 56.901048, 54.766557, 42.491581, 17.871474, 17.189228, 9.08953, 4.817551, 1.145237]",5093945
434,1,9,PlayerMM,7,"[55.130287, 54.508094, 46.730188, 18.315457, 36.113515]",3579316,PlayerMM,1,"[0.000414, 0.000422, 0.000455, 0.000445]",28
435,1,9,PlayerMM,7,"[54.777692, 54.509989, 46.670999, 18.335783, 36.093156]",3579316,PlayerMM,2,"[0.003212, 0.00339, 0.003068, 0.003173]",224
